OrderID,Product,Category,Brand,Platform,City,Price,Quantity,TotalAmount,Rating,Reviews,OrderDate
ORD407441,iPhone 13,Electronics,Apple,Jumia,Casablanca,16927.81,4,67711.24,3.95,1983,2024-01-07
ORD407518,Adidas Running Shoes,Fashion,Adidas,Souq,Giza,14504.48,5,72522.4,3.41,405,2024-01-07
ORD407548,Nike Air Max,Fashion,Nike,Amazon,Jeddah,7206.58,5,36032.9,4.73,4949,2024-01-07
ORD407647,Adidas Running Shoes,Fashion,Adidas,Jumia,Alexandria,13539.91,1,13539.91,4.67,1598,2024-01-07
ORD407950,Bluetooth Headset,Accessories,JBL,Amazon,Dubai,10000.49,3,30001.47,2.43,806,2024-01-07
ORD409138,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Giza,12285.8,5,61429.0,4.81,4196,2024-01-07
ORD409267,Adidas Running Shoes,Fashion,Adidas,Amazon,Cairo,13836.6,3,41509.8,3.74,949,2024-01-07
ORD409419,Bluetooth Headset,Accessories,JBL,Amazon,Cairo,18434.75,4,73739.0,3.39,4536,2024-01-07
ORD409902,Nike Air Max,Fashion,Nike,Jumia,Cairo,18458.62,5,92293.1,1.54,3763,2024-01-07
ORD410664,L'Oréal Shampoo 400ml,Beauty,L'Oréal,Amazon,Dubai,562.92,2,1125.84,1.46,2109,2024-01-07
ORD411379,Bluetooth Headset,Accessories,JBL,Jumia,Kuwait City,6460.09,4,25840.36,2.62,548,2024-01-07
ORD411473,Dell Inspiron 3501,Computers,Dell,Jumia,Dubai,5839.76,3,17519.28,3.55,2044,2024-01-07
ORD411482,Smartwatch FitPro,Wearables,FitPro,Souq,Marrakech,7433.97,4,29735.88,3.93,2754,2024-01-07
ORD411586,Dell Inspiron 3501,Computers,Dell,Souq,Riyadh,9821.08,4,39284.32,1.81,5000,2024-01-07
ORD411644,Adidas Running Shoes,Fashion,Adidas,Jumia,Casablanca,12510.62,4,50042.48,3.22,2443,2024-01-07
ORD411746,L'Oréal Shampoo 400ml,Beauty,L'Oréal,Jumia,Kuwait City,301.72,2,603.44,2.71,1170,2024-01-07
ORD400262,Nike Air Max,Fashion,Nike,Jumia,Kuwait City,14313.63,5,71568.15,4.75,3722,2024-01-08
ORD400936,Dell Inspiron 3501,Computers,Dell,Souq,Riyadh,1131.56,2,2263.12,4.94,3821,2024-01-08
ORD401629,L'Oréal Shampoo 400ml,Beauty,L'Oréal,Souq,Kuwait City,364.76,5,1823.8,5.0,2558,2024-01-08
ORD401896,Bluetooth Headset,Accessories,JBL,Amazon,Dubai,16859.62,5,84298.1,3.26,260,2024-01-08
ORD403040,T-shirt Cotton,Fashion,Generic,Amazon,Casablanca,16909.63,2,33819.26,2.48,2888,2024-01-08
ORD403680,Bluetooth Headset,Accessories,JBL,Amazon,Cairo,12780.23,5,63901.15,2.97,717,2024-01-08
ORD404461,T-shirt Cotton,Fashion,Generic,Souq,Riyadh,17756.5,5,88782.5,4.11,1772,2024-01-08
ORD404469,Nike Air Max,Fashion,Nike,Jumia,Cairo,933.49,2,1866.98,4.23,3723,2024-01-08
ORD405107,Samsung Galaxy A14,Electronics,Samsung,Jumia,Doha,7621.57,1,7621.57,3.43,1971,2024-01-08
ORD405304,IKEA Table Lamp,Home & Kitchen,IKEA,Jumia,Alexandria,726.03,3,2178.09,3.73,2193,2024-01-08
ORD406079,Adidas Running Shoes,Fashion,Adidas,Jumia,Cairo,13967.87,4,55871.48,2.11,3819,2024-01-08
ORD406801,Samsung Galaxy A14,Electronics,Samsung,Jumia,Jeddah,2030.63,2,4061.26,4.85,829,2024-01-08
ORD406879,Samsung Galaxy A14,Electronics,Samsung,Jumia,Alexandria,9268.02,2,18536.04,3.76,1470,2024-01-08
ORD406930,Dell Inspiron 3501,Computers,Dell,Jumia,Riyadh,7276.01,3,21828.03,4.27,1625,2024-01-08
ORD407196,Samsung Galaxy A14,Electronics,Samsung,Amazon,Giza,3844.44,3,11533.32,4.95,3812,2024-01-08
ORD407227,Nike Air Max,Fashion,Nike,Souq,Riyadh,10473.07,5,52365.35,2.54,2131,2024-01-08
ORD408184,Xiaomi Redmi Note 12,Electronics,Xiaomi,Amazon,Dubai,5485.42,2,10970.84,4.26,956,2024-01-08
ORD408322,Samsung Galaxy A14,Electronics,Samsung,Souq,Jeddah,3972.63,3,11917.89,2.3,3322,2024-01-08
ORD408792,Maybelline Mascara,Beauty,Maybelline,Souq,Abu Dhabi,628.36,1,628.36,3.22,4249,2024-01-08
ORD408812,Dell Inspiron 3501,Computers,Dell,Amazon,Riyadh,6186.81,1,6186.81,3.42,765,2024-01-08
ORD408957,Adidas Running Shoes,Fashion,Adidas,Souq,Riyadh,19612.27,2,39224.54,2.98,1867,2024-01-08
ORD409412,T-shirt Cotton,Fashion,Generic,Amazon,Abu Dhabi,5350.46,5,26752.3,4.9,232,2024-01-08
ORD409543,Maybelline Mascara,Beauty,Maybelline,Amazon,Casablanca,498.48,1,498.48,5.0,1804,2024-01-08
ORD409683,Adidas Running Shoes,Fashion,Adidas,Souq,Riyadh,2113.88,3,6341.64,1.44,39,2024-01-08
ORD410175,Maybelline Mascara,Beauty,Maybelline,Jumia,Dubai,544.21,2,1088.42,3.07,2090,2024-01-08
ORD410500,Xiaomi Redmi Note 12,Electronics,Xiaomi,Amazon,Jeddah,13368.15,3,40104.45,1.95,2997,2024-01-08
ORD410864,Samsung Galaxy A14,Electronics,Samsung,Jumia,Cairo,13292.17,5,66460.85,2.12,756,2024-01-08
ORD411167,Smartwatch FitPro,Wearables,FitPro,Jumia,Marrakech,12378.75,1,12378.75,3.36,2369,2024-01-08
ORD411596,Nike Training Gloves,Sports,Nike,Amazon,Giza,541.46,4,2165.84,2.94,368,2024-01-08
ORD400592,Dyson V8 Vacuum Cleaner,Home & Kitchen,Dyson,Souq,Casablanca,8492.12,3,25476.36,4.9,825,2024-01-09
ORD401152,Dell Inspiron 3501,Computers,Dell,Souq,Casablanca,4006.65,2,8013.3,4.26,2619,2024-01-09
ORD401714,HP Pavilion Laptop,Computers,HP,Souq,Doha,12134.75,4,48539.0,2.74,885,2024-01-09
ORD401781,iPhone 13,Electronics,Apple,Amazon,Abu Dhabi,8818.72,5,44093.6,2.72,2972,2024-01-09
ORD402895,Dyson V8 Vacuum Cleaner,Home & Kitchen,Dyson,Souq,Cairo,11795.31,3,35385.93,1.44,1801,2024-01-09
ORD403073,Samsung Galaxy A14,Electronics,Samsung,Amazon,Jeddah,5063.39,5,25316.95,4.42,2080,2024-01-09
ORD403079,Dell Inspiron 3501,Computers,Dell,Souq,Kuwait City,12924.35,2,25848.7,4.05,2359,2024-01-09
ORD403149,Nike Air Max,Fashion,Nike,Amazon,Dubai,5471.11,1,5471.11,4.6,2607,2024-01-09
ORD403365,T-shirt Cotton,Fashion,Generic,Souq,Marrakech,3066.64,2,6133.28,4.33,4280,2024-01-09
ORD403502,iPhone 13,Electronics,Apple,Amazon,Doha,11969.52,1,11969.52,2.15,2893,2024-01-09
ORD403549,Samsung Galaxy A14,Electronics,Samsung,Amazon,Alexandria,3952.8,1,3952.8,4.97,520,2024-01-09
ORD403813,Smartwatch FitPro,Wearables,FitPro,Amazon,Alexandria,17084.76,3,51254.28,1.13,379,2024-01-09
ORD403830,IKEA Table Lamp,Home & Kitchen,IKEA,Jumia,Jeddah,817.56,3,2452.68,3.81,5000,2024-01-09
ORD404294,Bluetooth Headset,Accessories,JBL,Amazon,Alexandria,13485.47,4,53941.88,1.2,3642,2024-01-09
ORD404598,Dell Inspiron 3501,Computers,Dell,Souq,Abu Dhabi,2311.89,2,4623.78,1.9,1862,2024-01-09
ORD404703,IKEA Table Lamp,Home & Kitchen,IKEA,Jumia,Casablanca,715.32,5,3576.6,3.56,1734,2024-01-09
ORD404806,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Alexandria,13858.95,4,55435.8,4.63,2543,2024-01-09
ORD405565,Dell Inspiron 3501,Computers,Dell,Amazon,Marrakech,5294.13,2,10588.26,3.16,4323,2024-01-09
ORD405901,Smartwatch FitPro,Wearables,FitPro,Souq,Giza,19482.04,2,38964.08,4.89,1803,2024-01-09
ORD406042,Adidas Running Shoes,Fashion,Adidas,Jumia,Casablanca,12041.82,3,36125.46,2.3,959,2024-01-09
ORD406731,iPhone 13,Electronics,Apple,Jumia,Jeddah,4246.25,3,12738.75,4.87,1158,2024-01-09
ORD407421,Dell Inspiron 3501,Computers,Dell,Jumia,Riyadh,3432.94,4,13731.76,1.82,3606,2024-01-09
ORD408060,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Kuwait City,8463.75,5,42318.75,3.67,1669,2024-01-09
ORD408108,T-shirt Cotton,Fashion,Generic,Jumia,Giza,443.58,1,443.58,4.08,2514,2024-01-09
ORD408530,HP Pavilion Laptop,Computers,HP,Jumia,Alexandria,14258.73,3,42776.19,3.57,2016,2024-01-09
ORD408761,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Giza,11874.94,2,23749.88,4.03,806,2024-01-09
ORD408975,Dell Inspiron 3501,Computers,Dell,Amazon,Kuwait City,16289.18,5,81445.9,2.0,1800,2024-01-09
ORD409173,Adidas Running Shoes,Fashion,Adidas,Jumia,Cairo,8344.1,3,25032.3,3.28,702,2024-01-09
ORD409448,HP Pavilion Laptop,Computers,HP,Amazon,Kuwait City,9656.09,4,38624.36,4.73,2266,2024-01-09
ORD409986,Decathlon Yoga Mat,Sports,Decathlon,Souq,Marrakech,112.83,1,112.83,2.32,1508,2024-01-09
ORD410285,Philips Air Fryer XL,Home & Kitchen,Philips,Jumia,Jeddah,7467.91,1,7467.91,3.74,1518,2024-01-09
ORD410613,Dell Inspiron 3501,Computers,Dell,Amazon,Alexandria,6858.89,4,27435.56,3.65,1089,2024-01-09
ORD410795,Nike Training Gloves,Sports,Nike,Amazon,Cairo,130.96,4,523.84,4.69,347,2024-01-09
ORD411045,Dell Inspiron 3501,Computers,Dell,Amazon,Abu Dhabi,6510.47,1,6510.47,2.2,3589,2024-01-09
ORD411201,Philips Air Fryer XL,Home & Kitchen,Philips,Amazon,Dubai,7562.6,5,37813.0,3.51,599,2024-01-09
ORD411339,Adidas Football,Sports,Adidas,Jumia,Doha,825.51,2,1651.02,3.4,2215,2024-01-09
ORD411389,Tefal Cookware Set 10pcs,Home & Kitchen,Tefal,Amazon,Giza,4232.08,5,21160.4,3.74,685,2024-01-09
ORD400524,Samsung Galaxy A14,Electronics,Samsung,Jumia,Cairo,12201.68,2,24403.36,2.57,3643,2024-01-10
ORD400538,Dell Inspiron 3501,Computers,Dell,Amazon,Casablanca,6733.77,1,6733.77,3.39,181,2024-01-10
ORD400825,iPhone 13,Electronics,Apple,Amazon,Casablanca,17095.69,5,85478.45,2.31,73,2024-01-10
ORD400891,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Kuwait City,14630.92,4,58523.68,3.5,3759,2024-01-10
ORD401338,Dell Inspiron 3501,Computers,Dell,Amazon,Cairo,15377.76,3,46133.28,5.0,4475,2024-01-10
ORD401485,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Alexandria,3547.0,3,10641.0,3.42,2191,2024-01-10
ORD401823,Tefal Cookware Set 10pcs,Home & Kitchen,Tefal,Souq,Giza,2997.11,3,8991.33,2.08,965,2024-01-10
ORD401968,Maybelline Mascara,Beauty,Maybelline,Souq,Alexandria,165.83,1,165.83,3.34,2988,2024-01-10
ORD402461,Nike Air Max,Fashion,Nike,Jumia,Marrakech,3058.91,5,15294.55,2.83,1941,2024-01-10
ORD402800,Dell Inspiron 3501,Computers,Dell,Jumia,Giza,8456.02,1,8456.02,3.98,3357,2024-01-10
ORD403177,Dell Inspiron 3501,Computers,Dell,Souq,Riyadh,10348.63,1,10348.63,3.12,3087,2024-01-10
ORD403323,Nivea Face Cream 50ml,Beauty,Nivea,Amazon,Alexandria,479.95,1,479.95,4.3,1283,2024-01-10
ORD403632,Samsung Galaxy A14,Electronics,Samsung,Amazon,Kuwait City,2158.07,3,6474.21,3.63,2431,2024-01-10
ORD403761,Adidas Football,Sports,Adidas,Jumia,Casablanca,389.26,5,1946.3,2.5,2234,2024-01-10
ORD403859,Nike Air Max,Fashion,Nike,Amazon,Abu Dhabi,5600.41,1,5600.41,3.78,4142,2024-01-10
ORD404079,iPhone 13,Electronics,Apple,Jumia,Alexandria,100.55,4,402.2,1.07,2789,2024-01-10
ORD404206,T-shirt Cotton,Fashion,Generic,Jumia,Marrakech,17883.22,4,71532.88,4.95,1658,2024-01-10
ORD404570,Xiaomi Redmi Note 12,Electronics,Xiaomi,Amazon,Doha,11448.27,1,11448.27,2.19,2913,2024-01-10
ORD404835,Bluetooth Headset,Accessories,JBL,Souq,Abu Dhabi,16165.96,4,64663.84,3.16,1357,2024-01-10
ORD404836,Xiaomi Redmi Note 12,Electronics,Xiaomi,Jumia,Cairo,14143.64,2,28287.28,2.77,2284,2024-01-10
ORD404875,Smartwatch FitPro,Wearables,FitPro,Amazon,Casablanca,5809.34,3,17428.02,1.34,1332,2024-01-10
ORD404912,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Doha,4867.46,1,4867.46,2.88,3308,2024-01-10
ORD405487,Bluetooth Headset,Accessories,JBL,Jumia,Marrakech,15896.51,1,15896.51,1.19,3080,2024-01-10
ORD405652,Dell Inspiron 3501,Computers,Dell,Jumia,Riyadh,2307.12,2,4614.24,2.42,3089,2024-01-10
ORD405698,Bluetooth Headset,Accessories,JBL,Jumia,Jeddah,12054.64,3,36163.92,2.03,3597,2024-01-10
ORD406201,T-shirt Cotton,Fashion,Generic,Souq,Dubai,17442.44,2,34884.88,2.07,4147,2024-01-10
ORD406652,T-shirt Cotton,Fashion,Generic,Amazon,Marrakech,472.91,4,1891.64,4.33,3610,2024-01-10
ORD407481,T-shirt Cotton,Fashion,Generic,Jumia,Alexandria,5599.58,3,16798.74,4.34,3540,2024-01-10
ORD407982,Dell Inspiron 3501,Computers,Dell,Amazon,Abu Dhabi,19369.63,5,96848.15,1.78,4128,2024-01-10
ORD408012,Adidas Running Shoes,Fashion,Adidas,Jumia,Dubai,17054.61,4,68218.44,3.59,553,2024-01-10
ORD408075,HP Pavilion Laptop,Computers,HP,Souq,Dubai,3292.17,1,3292.17,1.28,3924,2024-01-10
ORD408228,Smartwatch FitPro,Wearables,FitPro,Jumia,Alexandria,6888.33,2,13776.66,1.46,3623,2024-01-10
ORD408304,Nike Air Max,Fashion,Nike,Souq,Cairo,1301.79,3,3905.37,1.97,2552,2024-01-10
ORD408591,Samsung Galaxy A14,Electronics,Samsung,Souq,Casablanca,14731.63,5,73658.15,1.64,4437,2024-01-10
ORD409391,Dell Inspiron 3501,Computers,Dell,Souq,Dubai,8336.36,4,33345.44,1.56,4927,2024-01-10
ORD409817,Xiaomi Redmi Note 12,Electronics,Xiaomi,Amazon,Abu Dhabi,19749.99,2,39499.98,4.06,2129,2024-01-10
ORD409981,Adidas Football,Sports,Adidas,Jumia,Dubai,506.75,2,1013.5,4.2,2035,2024-01-10
ORD410034,Smartwatch FitPro,Wearables,FitPro,Souq,Alexandria,4930.33,3,14790.99,2.99,3876,2024-01-10
ORD410093,Nike Training Gloves,Sports,Nike,Jumia,Kuwait City,461.51,1,461.51,3.04,890,2024-01-10
ORD411508,Nike Training Gloves,Sports,Nike,Jumia,Marrakech,375.07,1,375.07,2.49,3060,2024-01-10
ORD411739,Decathlon Yoga Mat,Sports,Decathlon,Amazon,Kuwait City,200.94,2,401.88,3.89,3500,2024-01-10
ORD400154,Bluetooth Headset,Accessories,JBL,Jumia,Abu Dhabi,4003.94,2,8007.88,4.16,3565,2024-01-11
ORD400822,T-shirt Cotton,Fashion,Generic,Jumia,Kuwait City,7795.74,1,7795.74,1.4,3095,2024-01-11
ORD400865,Nike Air Max,Fashion,Nike,Jumia,Kuwait City,14137.81,5,70689.05,2.81,1983,2024-01-11
ORD401140,Smartwatch FitPro,Wearables,FitPro,Jumia,Riyadh,5408.87,4,21635.48,1.91,3275,2024-01-11
ORD401222,T-shirt Cotton,Fashion,Generic,Jumia,Marrakech,4959.85,4,19839.4,1.04,1239,2024-01-11
ORD401758,Maybelline Mascara,Beauty,Maybelline,Jumia,Alexandria,156.24,2,312.48,3.26,3118,2024-01-11
ORD402005,Xiaomi Redmi Note 12,Electronics,Xiaomi,Jumia,Abu Dhabi,1143.87,1,1143.87,3.04,2382,2024-01-11
ORD402065,Bluetooth Headset,Accessories,JBL,Jumia,Cairo,13563.24,2,27126.48,2.93,1062,2024-01-11
ORD402309,Dyson V8 Vacuum Cleaner,Home & Kitchen,Dyson,Jumia,Abu Dhabi,10674.09,3,32022.27,2.03,1423,2024-01-11
ORD402689,HP Pavilion Laptop,Computers,HP,Jumia,Casablanca,16659.93,1,16659.93,2.02,741,2024-01-11
ORD402770,T-shirt Cotton,Fashion,Generic,Amazon,Riyadh,12880.95,2,25761.9,3.93,1094,2024-01-11
ORD404596,HP Pavilion Laptop,Computers,HP,Amazon,Giza,2955.99,3,8867.97,3.79,110,2024-01-11
ORD404843,Dell Inspiron 3501,Computers,Dell,Amazon,Cairo,9185.26,2,18370.52,3.08,3510,2024-01-11
ORD405371,Nike Air Max,Fashion,Nike,Jumia,Giza,1609.03,5,8045.15,1.19,4447,2024-01-11
ORD405589,iPhone 13,Electronics,Apple,Jumia,Riyadh,13943.89,4,55775.56,4.37,1567,2024-01-11
ORD405951,Adidas Running Shoes,Fashion,Adidas,Amazon,Riyadh,14315.81,1,14315.81,3.96,479,2024-01-11
ORD406850,Adidas Running Shoes,Fashion,Adidas,Souq,Casablanca,11160.29,5,55801.45,1.37,2609,2024-01-11
ORD407231,Nivea Face Cream 50ml,Beauty,Nivea,Jumia,Casablanca,485.03,1,485.03,3.98,782,2024-01-11
ORD407710,iPhone 13,Electronics,Apple,Amazon,Cairo,9029.24,1,9029.24,3.9,1589,2024-01-11
ORD407740,Bluetooth Headset,Accessories,JBL,Jumia,Giza,19400.49,4,77601.96,1.61,4426,2024-01-11
ORD407749,Bluetooth Headset,Accessories,JBL,Souq,Alexandria,6087.79,1,6087.79,1.48,779,2024-01-11
ORD408220,HP Pavilion Laptop,Computers,HP,Jumia,Cairo,12710.2,3,38130.6,4.98,4684,2024-01-11
ORD408557,iPhone 13,Electronics,Apple,Souq,Alexandria,5912.15,5,29560.75,3.77,3025,2024-01-11
ORD409395,T-shirt Cotton,Fashion,Generic,Souq,Giza,4093.47,1,4093.47,1.31,3116,2024-01-11
ORD409913,Adidas Running Shoes,Fashion,Adidas,Souq,Alexandria,8172.75,2,16345.5,1.26,553,2024-01-11
ORD409932,Dell Inspiron 3501,Computers,Dell,Jumia,Cairo,4141.35,3,12424.05,3.1,4346,2024-01-11
ORD410126,Smartwatch FitPro,Wearables,FitPro,Souq,Kuwait City,18359.74,4,73438.96,2.01,2561,2024-01-11
ORD411476,Dell Inspiron 3501,Computers,Dell,Jumia,Dubai,4804.87,2,9609.74,3.7,2304,2024-01-11
ORD411965,T-shirt Cotton,Fashion,Generic,Souq,Jeddah,10366.96,1,10366.96,4.07,1271,2024-01-11
ORD401476,HP Pavilion Laptop,Computers,HP,Jumia,Riyadh,8510.31,4,34041.24,2.98,362,2024-01-12
ORD401663,Bluetooth Headset,Accessories,JBL,Jumia,Dubai,15931.12,3,47793.36,3.65,2241,2024-01-12
ORD402057,Smartwatch FitPro,Wearables,FitPro,Souq,Cairo,12383.16,2,24766.32,1.4,3188,2024-01-12
ORD402257,Tefal Cookware Set 10pcs,Home & Kitchen,Tefal,Jumia,Cairo,2565.16,5,12825.8,3.91,690,2024-01-12
ORD402814,IKEA Table Lamp,Home & Kitchen,IKEA,Souq,Riyadh,381.13,5,1905.65,2.16,375,2024-01-12
ORD402979,Dell Inspiron 3501,Computers,Dell,Jumia,Doha,2810.04,2,5620.08,3.44,1511,2024-01-12
ORD402997,Nike Air Max,Fashion,Nike,Jumia,Giza,15370.19,1,15370.19,1.89,4306,2024-01-12
ORD403150,Samsung Galaxy A14,Electronics,Samsung,Souq,Cairo,5458.96,5,27294.8,4.38,3995,2024-01-12
ORD403440,HP Pavilion Laptop,Computers,HP,Jumia,Cairo,15489.58,2,30979.16,1.14,4504,2024-01-12
ORD403611,Bluetooth Headset,Accessories,JBL,Amazon,Alexandria,5195.48,2,10390.96,4.63,2922,2024-01-12
ORD403882,Smartwatch FitPro,Wearables,FitPro,Souq,Casablanca,17264.56,5,86322.8,3.18,680,2024-01-12
ORD403961,L'Oréal Shampoo 400ml,Beauty,L'Oréal,Amazon,Jeddah,281.29,2,562.58,2.9,1108,2024-01-12
ORD404164,Samsung Galaxy A14,Electronics,Samsung,Souq,Casablanca,8983.6,3,26950.8,1.89,1557,2024-01-12
ORD404761,Nike Air Max,Fashion,Nike,Souq,Jeddah,15797.01,1,15797.01,2.33,3193,2024-01-12
ORD405252,iPhone 13,Electronics,Apple,Souq,Cairo,643.92,1,643.92,1.24,2615,2024-01-12
ORD405732,Dell Inspiron 3501,Computers,Dell,Amazon,Doha,5204.76,3,15614.28,4.06,752,2024-01-12
ORD405794,Dell Inspiron 3501,Computers,Dell,Jumia,Dubai,879.92,2,1759.84,3.6,2477,2024-01-12
ORD405914,Wilson Tennis Racket,Sports,Wilson,Amazon,Jeddah,2889.0,1,2889.0,3.62,855,2024-01-12
ORD405999,Bluetooth Headset,Accessories,JBL,Souq,Kuwait City,10113.64,2,20227.28,2.21,3440,2024-01-12
ORD406190,T-shirt Cotton,Fashion,Generic,Amazon,Dubai,15883.42,1,15883.42,2.03,2288,2024-01-12
ORD406588,Bluetooth Headset,Accessories,JBL,Souq,Giza,3655.23,1,3655.23,2.73,3061,2024-01-12
ORD407078,Bluetooth Headset,Accessories,JBL,Jumia,Casablanca,19104.8,3,57314.4,1.88,1169,2024-01-12
ORD409532,Bluetooth Headset,Accessories,JBL,Amazon,Alexandria,977.62,4,3910.48,1.46,4952,2024-01-12
ORD409637,Smartwatch FitPro,Wearables,FitPro,Souq,Giza,19829.34,2,39658.68,1.15,3052,2024-01-12
ORD410042,Philips Air Fryer XL,Home & Kitchen,Philips,Amazon,Giza,9321.31,2,18642.62,2.72,441,2024-01-12
ORD410587,Dell Inspiron 3501,Computers,Dell,Souq,Dubai,12514.09,3,37542.27,3.01,1427,2024-01-12
ORD410662,Samsung Galaxy A14,Electronics,Samsung,Amazon,Giza,7090.12,2,14180.24,3.76,2120,2024-01-12
ORD411057,Maybelline Mascara,Beauty,Maybelline,Amazon,Dubai,312.9,3,938.7,3.04,810,2024-01-12
ORD411807,Xiaomi Redmi Note 12,Electronics,Xiaomi,Jumia,Casablanca,10525.48,2,21050.96,4.9,2375,2024-01-12
ORD400050,HP Pavilion Laptop,Computers,HP,Jumia,Doha,3124.84,5,15624.2,4.13,2304,2024-01-13
ORD400210,Smartwatch FitPro,Wearables,FitPro,Amazon,Cairo,17811.95,1,17811.95,4.7,2682,2024-01-13
ORD400657,Smartwatch FitPro,Wearables,FitPro,Souq,Marrakech,18722.22,3,56166.66,3.41,1001,2024-01-13
ORD400899,Nike Air Max,Fashion,Nike,Jumia,Marrakech,17295.95,2,34591.9,3.66,759,2024-01-13
ORD401689,Bluetooth Headset,Accessories,JBL,Souq,Alexandria,18725.37,2,37450.74,2.43,2229,2024-01-13
ORD402100,Dell Inspiron 3501,Computers,Dell,Amazon,Alexandria,8624.34,3,25873.02,1.04,3887,2024-01-13
ORD402214,Adidas Football,Sports,Adidas,Souq,Casablanca,513.35,5,2566.75,3.09,1500,2024-01-13
ORD402348,Samsung Galaxy A14,Electronics,Samsung,Jumia,Riyadh,599.97,5,2999.85,4.25,666,2024-01-13
ORD402393,Xiaomi Redmi Note 12,Electronics,Xiaomi,Amazon,Casablanca,16892.62,1,16892.62,2.97,3339,2024-01-13
ORD403423,Maybelline Mascara,Beauty,Maybelline,Amazon,Dubai,227.91,4,911.64,1.61,5000,2024-01-13
ORD403867,Samsung Galaxy A14,Electronics,Samsung,Jumia,Riyadh,19051.22,3,57153.66,4.57,1306,2024-01-13
ORD403872,Nike Air Max,Fashion,Nike,Souq,Dubai,1719.99,5,8599.95,3.92,2737,2024-01-13
ORD404173,L'Oréal Shampoo 400ml,Beauty,L'Oréal,Souq,Cairo,375.56,3,1126.68,2.93,1562,2024-01-13
ORD404184,Smartwatch FitPro,Wearables,FitPro,Souq,Dubai,11000.5,3,33001.5,3.48,4869,2024-01-13
ORD404265,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Kuwait City,15786.46,2,31572.92,2.88,2248,2024-01-13
ORD404485,Nike Air Max,Fashion,Nike,Jumia,Dubai,16041.12,2,32082.24,1.1,2438,2024-01-13
ORD404582,Smartwatch FitPro,Wearables,FitPro,Jumia,Casablanca,3258.3,5,16291.5,2.33,1234,2024-01-13
ORD405001,Dell Inspiron 3501,Computers,Dell,Amazon,Cairo,12651.59,1,12651.59,3.73,490,2024-01-13
ORD405753,Smartwatch FitPro,Wearables,FitPro,Jumia,Cairo,4450.98,4,17803.92,2.16,2280,2024-01-13
ORD406163,Bluetooth Headset,Accessories,JBL,Amazon,Alexandria,9023.06,1,9023.06,3.03,4863,2024-01-13
ORD406915,HP Pavilion Laptop,Computers,HP,Jumia,Casablanca,8241.28,5,41206.4,4.61,3115,2024-01-13
ORD407474,HP Pavilion Laptop,Computers,HP,Amazon,Dubai,12765.23,2,25530.46,4.46,4949,2024-01-13
ORD407531,Nike Air Max,Fashion,Nike,Souq,Riyadh,15784.11,3,47352.33,4.38,3232,2024-01-13
ORD407983,Nike Air Max,Fashion,Nike,Jumia,Abu Dhabi,14872.69,2,29745.38,4.5,1186,2024-01-13
ORD408420,Samsung Galaxy A14,Electronics,Samsung,Jumia,Doha,6441.37,1,6441.37,1.1,1578,2024-01-13
ORD408439,Smartwatch FitPro,Wearables,FitPro,Souq,Doha,6664.73,1,6664.73,3.46,761,2024-01-13
ORD408706,Wilson Tennis Racket,Sports,Wilson,Souq,Dubai,3928.67,1,3928.67,2.89,483,2024-01-13
ORD408744,Bluetooth Headset,Accessories,JBL,Jumia,Riyadh,12640.26,3,37920.78,3.26,1441,2024-01-13
ORD408942,Smartwatch FitPro,Wearables,FitPro,Jumia,Cairo,19099.65,4,76398.6,4.91,486,2024-01-13
ORD409473,The Ordinary Serum 30ml,Beauty,The Ordinary,Jumia,Alexandria,460.39,2,920.78,2.49,775,2024-01-13
ORD409510,Adidas Running Shoes,Fashion,Adidas,Souq,Jeddah,218.74,2,437.48,2.46,1622,2024-01-13
ORD409572,Nike Air Max,Fashion,Nike,Jumia,Kuwait City,841.22,2,1682.44,1.13,1443,2024-01-13
ORD409790,Samsung Galaxy A14,Electronics,Samsung,Souq,Kuwait City,1263.05,2,2526.1,4.56,4260,2024-01-13
ORD410187,Dyson V8 Vacuum Cleaner,Home & Kitchen,Dyson,Jumia,Alexandria,9620.36,3,28861.08,3.68,2287,2024-01-13
ORD411371,Adidas Football,Sports,Adidas,Amazon,Jeddah,408.41,2,816.82,3.26,5000,2024-01-13
ORD400442,Xiaomi Redmi Note 12,Electronics,Xiaomi,Jumia,Doha,8720.61,5,43603.05,3.01,671,2024-01-14
ORD400721,Samsung Galaxy A14,Electronics,Samsung,Amazon,Dubai,11810.64,2,23621.28,4.62,4873,2024-01-14
ORD401756,L'Oréal Shampoo 400ml,Beauty,L'Oréal,Souq,Marrakech,514.74,5,2573.7,2.28,2301,2024-01-14
ORD402645,Adidas Running Shoes,Fashion,Adidas,Jumia,Marrakech,9795.87,1,9795.87,1.72,1994,2024-01-14
ORD402823,HP Pavilion Laptop,Computers,HP,Souq,Abu Dhabi,2933.1,2,5866.2,3.85,2735,2024-01-14
